,var_byte,std_byte,class
5321,174.17558299,13.197559736199999,NOT
5322,33397.2975,182.74927496400002,NOT
5323,0.0,0.0,NOT
5324,0.0,0.0,NOT
5325,0.0,0.0,NOT
5326,0.0,0.0,NOT
5327,0.0,0.0,NOT
5328,0.0,0.0,NOT
5329,683.135802469,26.136866730100003,NOT
5330,108985.71900799999,330.129851738,NOT
5331,1120.22222222,33.4697209762,NOT
5332,0.0,0.0,NOT
5333,1120.22222222,33.4697209762,NOT
5334,918.75,30.3108891325,NOT
5335,296.0,17.2046505341,NOT
5336,76475.9963269,276.54293758299997,NOT
5337,1260.25,35.5,NOT
5338,1088.88888889,32.9983164554,NOT
5339,115.63811728399999,10.7535165078,NOT
5340,20704.274576099997,143.889800111,NOT
5341,0.0,0.0,NOT
5342,0.0,0.0,NOT
5343,35.7727464018,5.981032218759999,NOT
5344,8068.5062564,89.824864355,NOT
5345,32.7848315797,5.72580401164,NOT
5346,7930.20860567,89.0517187126,NOT
5347,36.4368940519,6.036298042,NOT
5348,11057.3139958,105.15376358399999,NOT
5349,0.0,0.0,NOT
5350,0.0,0.0,NOT
5351,1260.25,35.5,NOT
5352,1225.0,35.0,NOT
5353,0.0,0.0,NOT
5354,0.0,0.0,BOT
5355,0.0,0.0,BOT
5356,0.0,0.0,NOT
5357,319.617283951,17.8778433809,NOT
5358,261113.06122399998,510.992232059,NOT
5359,61.9058850734,7.868029300489999,NOT
5360,55188.477887099994,234.922280525,NOT
5361,336.071005917,18.3322395227,NOT
5362,359444.9375,599.537269484,NOT
5363,434.24852071,20.838630490299998,NOT
5364,330684.888889,575.0520749369999,NOT
5365,460.97222222199997,21.4702636738,NOT
5366,369156.4,607.582422392,NOT
5367,367.42222222199996,19.1682608033,NOT
5368,368562.47222199995,607.09346251,NOT
5369,351.739795918,18.7547272952,NOT
5370,363629.978395,603.01739477,NOT
5371,460.97222222199997,21.4702636738,NOT
5372,369025.82699000003,607.474959969,NOT
5373,389.636363636,19.7392087895,NOT
5374,376160.56,613.319296941,NOT
5375,497.78512396699995,22.3110986723,NOT
5376,385029.489796,620.5074453990001,NOT
5377,816.16,28.5685141371,NOT
5378,281071.6875,530.161944598,NOT
5379,771.36,27.773368538899998,NOT
5380,26284.1875,162.123988046,NOT
5381,636.530612245,25.2295583046,NOT
5382,374949.346939,612.331076248,NOT
5383,431.734375,20.7782187639,NOT
5384,289750.47222199995,538.28475013,NOT
5385,909.6,30.1595755938,NOT
5386,272949.25,522.445451698,NOT
5387,862.2222222219999,29.363620727399997,NOT
5388,291871.47222199995,540.2513046930001,NOT
5389,1220.64,34.9376587653,NOT
5390,175098.1875,418.447353319,NOT
5391,765.3877551019999,27.6656421415,NOT
5392,472482.75,687.3738066000001,NOT
5393,774.9375,27.8376992584,NOT
5394,376139.38775500003,613.302036321,NOT
5395,1168.80555556,34.1877983432,NOT
5396,282631.25,531.630745913,NOT
5397,928.8055555560001,30.4763113837,NOT
5398,286038.805556,534.8259581919999,NOT
5399,721.359375,26.8581342427,NOT
5400,408656.12244899996,639.262170357,NOT
5401,1069.47222222,32.7027861538,NOT
5402,324541.44,569.685386858,NOT
5403,531.693877551,23.058488188800002,NOT
5404,388864.941358,623.590363426,NOT
5405,613.638888889,24.7717356858,NOT
5406,383013.234375,618.88063015,NOT
5407,1276.96,35.7345770928,NOT
5408,282450.75,531.460958115,NOT
5409,1045.33333333,32.3316150746,NOT
5410,269717.22222199995,519.343067945,NOT
5411,804.408163265,28.3620902485,NOT
5412,393274.244898,627.115814581,NOT
5413,285.534438776,16.897764312899998,NOT
5414,158528.777344,398.15672459900003,NOT
5415,933.76,30.5574868077,NOT
5416,259024.75,508.944741598,NOT
5417,839.04,28.9661871844,NOT
5418,139762.75,373.84856559800005,NOT
5419,933.76,30.5574868077,NOT
5420,119212.0,345.270908129,NOT
5421,1111.84,33.3442648742,NOT
5422,356740.75,597.277782945,NOT
5423,970.285714286,31.1494095335,NOT
5424,397363.55101999996,630.367790278,NOT
5425,775.984375,27.8564961006,NOT
5426,459328.89,677.738068873,NOT
5427,793.234375,28.1644168234,NOT
5428,419355.6875,647.576781162,NOT
5429,0.0,0.0,BOT
5430,0.0,0.0,BOT
5431,0.0,0.0,BOT
5432,0.0,0.0,BOT
5433,0.0,0.0,BOT
5434,0.0,0.0,BOT
5435,0.0,0.0,NOT
5436,0.0,0.0,NOT
5437,0.0,0.0,NOT
5438,105.64958376700001,10.2785983367,NOT
5439,7553.01004823,86.90805514,NOT
5440,90.11107438020001,9.49268530923,NOT
5441,14839.9371456,121.81928068100001,NOT
5442,99.06881968469999,9.95333208954,NOT
5443,12501.2454286,111.80896846200001,NOT
5444,0.0,0.0,NOT
5445,0.0,0.0,NOT
5446,0.0,0.0,NOT
5447,1209.84,34.7827543475,NOT
5448,918.75,30.3108891325,NOT
5449,1260.25,35.5,NOT
5450,1225.0,35.0,NOT
5451,490.88888888900004,22.156012477199997,NOT
5452,13778.0,117.37972567700001,NOT
5453,1260.25,35.5,NOT
5454,1225.0,35.0,NOT
5455,251.74609375,15.8665085558,NOT
5456,50303.8639053,224.285228906,NOT
5457,324.0,18.0,NOT
5458,10658.0,103.23759005299999,NOT
5459,1260.25,35.5,NOT
5460,918.75,30.3108891325,NOT
5461,0.0,0.0,NOT
5462,0.0,0.0,NOT
5463,0.0,0.0,NOT
5464,0.0,0.0,NOT
5465,278.107142857,16.6765446918,NOT
5466,65145.6441829,255.236447599,NOT
5467,1260.25,35.5,NOT
5468,1225.0,35.0,NOT
5469,0.0,0.0,NOT
5470,0.0,0.0,NOT
5471,826.888888889,28.755675768299998,NOT
5472,0.0,0.0,NOT
5473,0.0,0.0,NOT
5474,0.0,0.0,NOT
5475,0.0,0.0,NOT
5476,0.0,0.0,NOT
5477,0.0,0.0,NOT
5478,0.0,0.0,NOT
5479,0.0,0.0,NOT
5480,0.0,0.0,NOT
5481,0.0,0.0,BOT
5482,0.0,0.0,BOT
5483,0.0,0.0,BOT
5484,0.0,0.0,BOT
5485,0.0,0.0,BOT
5486,0.0,0.0,BOT
5487,0.0,0.0,NOT
5488,0.0,0.0,NOT
5489,0.0,0.0,BOT
5490,0.0,0.0,NOT
5491,0.0,0.0,NOT
5492,0.0,0.0,BOT
5493,0.0,0.0,NOT
5494,0.0,0.0,NOT
5495,0.0,0.0,BOT
5496,0.0,0.0,BOT
5497,0.0,0.0,BOT
5498,0.0,0.0,NOT
5499,0.0,0.0,NOT
5500,0.0,0.0,NOT
5501,0.0,0.0,NOT
5502,0.0,0.0,NOT
5503,0.0,0.0,NOT
5504,0.0,0.0,NOT
5505,0.0,0.0,NOT
5506,0.0,0.0,NOT
5507,576.0,24.0,NOT
5508,15500.25,124.5,NOT
5509,0.0,0.0,NOT
5510,0.0,0.0,NOT
5511,0.0,0.0,NOT
5512,0.0,0.0,NOT
5513,0.0,0.0,NOT
5514,0.0,0.0,NOT
5515,0.0,0.0,NOT
5516,0.0,0.0,NOT
5517,804.5,28.3637092074,NOT
5518,217008.75,465.841979645,NOT
5519,0.0,0.0,NOT
5520,0.0,0.0,NOT
5521,0.0,0.0,NOT
5522,0.0,0.0,NOT
5523,0.0,0.0,NOT
5524,122.26325323,11.057271509300001,NOT
5525,7952.92806308,89.1791907514,NOT
5526,0.0,0.0,NOT
5527,75.79160003369999,8.70583712423,NOT
5528,3695.68924751,60.792180808999994,NOT
5529,1260.25,35.5,NOT
5530,1225.0,35.0,NOT
5531,1260.25,35.5,NOT
5532,1225.0,35.0,NOT
5533,0.0,0.0,NOT
5534,0.0,0.0,NOT
5535,0.0,0.0,NOT
5536,576.0,24.0,NOT
5537,15500.25,124.5,NOT
5538,0.0,0.0,BOT
5539,0.0,0.0,BOT
5540,4268.9375,65.3371066087,BOT
5541,249010.22222199998,499.00924061800004,BOT
5542,1115.04653835,33.392312563699996,BOT
5543,5632.85931973,75.0523771757,BOT
5544,1195.53993056,34.576580666,BOT
5545,17589.966942099996,132.62717271399998,BOT
5546,4546.359375,67.4266963079,BOT
5547,249010.22222199998,499.00924061800004,BOT
5548,1240.22222222,35.216788925500005,BOT
5549,36993.6,192.33720388900002,BOT
5550,680.4375,26.085196951500002,BOT
5551,309548.95918400004,556.371242233,BOT
5552,0.0,0.0,NOT
5553,0.0,0.0,NOT
5554,0.0,0.0,NOT
5555,0.0,0.0,NOT
5556,0.0,0.0,NOT
5557,0.0,0.0,NOT
5558,0.0,0.0,NOT
5559,0.0,0.0,NOT
5560,0.0,0.0,NOT
5561,0.0,0.0,NOT
5562,111.83984375,10.575435865700001,NOT
5563,15331.599545500001,123.82083647600001,NOT
5564,0.0,0.0,NOT
5565,0.0,0.0,NOT
5566,0.0,0.0,NOT
5567,0.0,0.0,NOT
5568,222.664819945,14.9219576445,NOT
5569,43268.8567589,208.011674574,NOT
5570,0.0,0.0,BOT
5571,0.0,0.0,BOT
5572,0.0,0.0,BOT
5573,0.0,0.0,BOT
5574,0.0,0.0,BOT
5575,0.0,0.0,BOT
5576,0.0,0.0,BOT
5577,0.0,0.0,BOT
5578,0.0,0.0,BOT
5579,0.0,0.0,BOT
5580,0.0,0.0,BOT
5581,0.0,0.0,BOT
5582,0.0,0.0,NOT
5583,0.0,0.0,NOT
5584,0.0,0.0,NOT
5585,324.0,18.0,NOT
5586,11990.25,109.5,NOT
5587,0.0,0.0,NOT
5588,0.0,0.0,NOT
5589,0.0,0.0,NOT
5590,81.70416596390001,9.03903567666,NOT
5591,24160.865595299998,155.437658228,NOT
5592,0.0,0.0,NOT
5593,294.14792899400004,17.1507413541,NOT
5594,30806.311005400003,175.51726697200002,NOT
5595,89.70380165290001,9.47120909139,NOT
5596,15000.284023700002,122.475646655,NOT
5597,0.0,0.0,NOT
5598,0.0,0.0,NOT
5599,0.0,0.0,NOT
5600,0.0,0.0,NOT
5601,70.0850617284,8.37168213255,NOT
5602,14580.646240200002,120.75034675,NOT
5603,71.4592411521,8.453356797869999,NOT
5604,17605.5613722,132.685950169,NOT
5605,71.8232828556,8.474861819260001,NOT
5606,14304.738795500001,119.602419689,NOT
5607,0.0,0.0,NOT
5608,0.0,0.0,NOT
5609,1260.25,35.5,NOT
5610,1225.0,35.0,NOT
5611,0.0,0.0,NOT
5612,0.0,0.0,NOT
5613,0.0,0.0,NOT
5614,0.0,0.0,NOT
5615,0.0,0.0,NOT
5616,60.57326460000001,7.78288279495,NOT
5617,8597.27820964,92.72150888360001,NOT
5618,1260.25,35.5,NOT
5619,1225.0,35.0,NOT
5620,224.711468225,14.9903791888,NOT
5621,46123.2715319,214.763291863,NOT
5622,806.56,28.4,NOT
5623,784.0,28.0,NOT
5624,1260.25,35.5,NOT
5625,1225.0,35.0,NOT
5626,0.0,0.0,NOT
5627,0.0,0.0,NOT
5628,1260.25,35.5,NOT
5629,1225.0,35.0,NOT
5630,0.0,0.0,NOT
5631,64.2543542108,8.01588137455,NOT
5632,10552.929940799999,102.72745466,NOT
5633,1260.25,35.5,NOT
5634,1225.0,35.0,NOT
5635,1260.25,35.5,NOT
5636,1225.0,35.0,NOT
5637,1260.25,35.5,NOT
5638,1225.0,35.0,NOT
5639,1260.25,35.5,NOT
5640,1225.0,35.0,NOT
5641,1260.25,35.5,NOT
5642,1225.0,35.0,NOT
5643,0.0,0.0,NOT
5644,0.0,0.0,NOT
5645,99.5922889932,9.97959362866,NOT
5646,6007.91106934,77.51071583560001,NOT
5647,1260.25,35.5,NOT
5648,1225.0,35.0,NOT
5649,1260.25,35.5,NOT
5650,1225.0,35.0,NOT
5651,1260.25,35.5,NOT
5652,1225.0,35.0,NOT
5653,286.68359375,16.9317333357,NOT
5654,61374.2222222,247.73821308400002,NOT
5655,80.1315976331,8.9516254185,NOT
5656,19135.0589169,138.329530169,NOT
5657,0.0,0.0,NOT
5658,0.0,0.0,NOT
5659,1260.25,35.5,NOT
5660,1225.0,35.0,NOT
5661,0.0,0.0,NOT
5662,0.0,0.0,NOT
5663,1260.25,35.5,NOT
5664,1225.0,35.0,NOT
5665,0.0,0.0,BOT
5666,0.0,0.0,BOT
5667,0.0,0.0,BOT
5668,0.0,0.0,BOT
5669,0.0,0.0,BOT
5670,0.0,0.0,BOT
5671,0.0,0.0,BOT
5672,0.0,0.0,BOT
5673,0.0,0.0,NOT
5674,243.0,15.588457268099999,NOT
5675,208.3475,14.4342474691,NOT
5676,88525.0,297.53151093599996,NOT
5677,0.0,0.0,NOT
5678,0.0,0.0,NOT
5679,0.0,0.0,NOT
5680,0.0,0.0,NOT
5681,1260.25,35.5,NOT
5682,1225.0,35.0,NOT
5683,0.0,0.0,NOT
5684,0.0,0.0,NOT
5685,177.679752066,13.3296568623,NOT
5686,35083.0498615,187.30469791599998,NOT
5687,288.0,16.9705627485,NOT
5688,0.0,0.0,NOT
5689,0.0,0.0,NOT
5690,0.0,0.0,NOT
5691,0.0,0.0,NOT
5692,0.0,0.0,NOT
5693,0.0,0.0,NOT
5694,324.0,18.0,NOT
5695,11990.25,109.5,NOT
5696,0.0,0.0,NOT
5697,0.0,0.0,NOT
5698,0.0,0.0,NOT
5699,0.0,0.0,NOT
5700,272.45061728400003,16.506078192100002,NOT
5701,177134.171595,420.873106286,NOT
5702,388.62109375,19.7134749283,BOT
5703,234619.183391,484.375044146,BOT
5704,526.157024793,22.9381129301,BOT
5705,325275.088889,570.328930433,BOT
5706,1254.25,35.4153921339,BOT
5707,372677.323594,610.473032651,BOT
5708,304.909469303,17.4616571179,BOT
5709,238064.42222199996,487.918458579,BOT
5710,701.5872576180001,26.4874924751,BOT
5711,385442.220044,620.839931097,BOT
5712,394.492194674,19.8618275764,NOT
5713,259880.61057699998,509.784866956,NOT
5714,379.61814744800006,19.4837919166,NOT
5715,315279.79437899997,561.497813334,NOT
5716,257.05785124,16.033023770899998,NOT
5717,67136.1875,259.106517672,NOT
5718,304.0,17.4355957742,NOT
5719,299252.875068,547.040103711,NOT
5720,294.793209877,17.1695430888,NOT
5721,444505.37244899996,666.712361104,NOT
5722,605.583333333,24.6086028318,NOT
5723,904.138888889,30.0689023559,NOT
5724,428594.059917,654.670955456,NOT
5725,465348.836735,682.1648164,NOT
5726,336.719723183,18.3499243373,NOT
5727,478933.691358,692.0503531960001,NOT
5728,282.930747922,16.820545410999998,NOT
5729,444505.37244899996,666.712361104,NOT
5730,377.6,19.4319324824,NOT
5731,466571.93771599996,683.0607130530001,NOT
5732,326.437869822,18.0675916996,NOT
5733,361112.1875,600.926108186,NOT
5734,272.45061728400003,16.506078192100002,BOT
5735,207108.7284,455.09199993,BOT
5736,499.04289940800004,22.3392681037,BOT
5737,284597.544643,533.476845461,BOT
5738,272.45061728400003,16.506078192100002,BOT
5739,207108.7284,455.09199993,BOT
5740,558.25443787,23.6274086152,BOT
5741,310805.230769,557.4990858909999,BOT
5742,327.019230769,18.0836730442,BOT
5743,284437.700357,533.327010714,BOT
5744,492.520710059,22.19280762,BOT
5745,274435.377732,523.865801262,BOT
5746,257.050624589,16.0327984017,BOT
5747,177134.171595,420.873106286,BOT
5748,440.512222222,20.9883830302,BOT
5749,250563.711538,500.563394126,BOT
5750,360.23615917,18.979888281300003,BOT
5751,209859.799184,458.104572323,BOT
5752,318.728395062,17.852966001800002,BOT
5753,350571.359375,592.090668205,BOT
5754,672.885802469,25.9400424531,BOT
5755,177134.171595,420.873106286,BOT
5756,416.35839843800005,20.4048621274,BOT
5757,226888.74799099998,476.328403511,BOT
5758,189.0475,13.7494545346,BOT
5759,290481.67346900003,538.963517754,BOT
5760,416.055555556,20.397439926500002,BOT
5761,433.780521262,20.8273983316,BOT
5762,143057.963349,378.230040251,BOT
5763,266940.092747,516.6624553290001,BOT
5764,252.75871137400003,15.8983870683,BOT
5765,207108.7284,455.09199993,BOT
5766,0.0,0.0,NOT
5767,0.0,0.0,NOT
5768,0.0,0.0,BOT
5769,0.0,0.0,BOT
5770,0.0,0.0,NOT
5771,0.0,0.0,NOT
5772,0.0,0.0,NOT
5773,0.0,0.0,NOT
5774,1260.25,35.5,NOT
5775,1225.0,35.0,NOT
5776,1260.25,35.5,NOT
5777,1225.0,35.0,NOT
5778,1260.25,35.5,NOT
5779,1225.0,35.0,NOT
5780,178.37728395099998,13.355795893599998,NOT
5781,17128.5594715,130.87612261799998,NOT
5782,97.51611796979999,9.875024960469998,NOT
5783,19817.814907599997,140.77576108,NOT
5784,356.09,18.870347108599997,NOT
5785,72517.44,269.290623676,NOT
5786,192.853305785,13.8871633455,NOT
5787,35991.2695398,189.713651432,NOT
5788,0.0,0.0,NOT
5789,0.0,0.0,NOT
5790,1260.25,35.5,NOT
5791,1225.0,35.0,NOT
5792,1260.25,35.5,NOT
5793,1225.0,35.0,NOT
5794,0.0,0.0,NOT
5795,1260.25,35.5,NOT
5796,1088.88888889,32.9983164554,NOT
5797,1260.25,35.5,NOT
5798,1225.0,35.0,NOT
5799,0.0,0.0,NOT
5800,1260.25,35.5,NOT
5801,1225.0,35.0,NOT
5802,48.0288147492,6.93028244368,NOT
5803,7501.60390232,86.61180001780001,NOT
5804,151.045555556,12.290059216900001,NOT
5805,27457.9591837,165.704433205,NOT
5806,289.780612245,17.0229437009,NOT
5807,57575.9920988,239.94997832599998,NOT
5808,0.0,0.0,NOT
5809,0.0,0.0,NOT
5810,1260.25,35.5,NOT
5811,1225.0,35.0,NOT
5812,1260.25,35.5,NOT
5813,1225.0,35.0,NOT
5814,1260.25,35.5,NOT
5815,1225.0,35.0,NOT
5816,1260.25,35.5,NOT
5817,1225.0,35.0,NOT
5818,1260.25,35.5,NOT
5819,1225.0,35.0,NOT
5820,1260.25,35.5,NOT
5821,1225.0,35.0,NOT
5822,1260.25,35.5,NOT
5823,1225.0,35.0,NOT
5824,1260.25,35.5,NOT
5825,1225.0,35.0,NOT
5826,235.58984375,15.3489362416,NOT
5827,46137.3985842,214.79617916599997,NOT
5828,1260.25,35.5,NOT
5829,1225.0,35.0,NOT
5830,1120.22222222,33.4697209762,NOT
5831,1225.0,35.0,NOT
5832,118.38905413399999,10.8806734228,NOT
5833,20859.7813018,144.429156689,NOT
5834,94.9004958678,9.74168855321,NOT
5835,16323.0351752,127.76163420700001,NOT
5836,1260.25,35.5,NOT
5837,1225.0,35.0,NOT
5838,2088.96,45.7051419427,NOT
5839,25100.16,158.430300132,NOT
5840,2088.96,45.7051419427,NOT
5841,25100.16,158.430300132,NOT
5842,2088.96,45.7051419427,NOT
5843,24973.6,158.030376827,NOT
5844,0.0,0.0,BOT
5845,0.0,0.0,BOT
5846,0.0,0.0,BOT
5847,0.0,0.0,BOT
5848,0.0,0.0,NOT
5849,0.0,0.0,NOT
5850,0.0,0.0,NOT
5851,0.0,0.0,NOT
5852,288.0,16.9705627485,NOT
5853,10658.0,103.23759005299999,NOT
5854,0.0,0.0,NOT
5855,0.0,0.0,NOT
5856,0.0,0.0,NOT
5857,0.0,0.0,NOT
5858,0.0,0.0,NOT
5859,0.0,0.0,NOT
5860,0.0,0.0,NOT
5861,0.0,0.0,NOT
5862,0.0,0.0,BOT
5863,1120.22222222,33.4697209762,NOT
5864,1088.88888889,32.9983164554,NOT
5865,0.0,0.0,NOT
5866,0.0,0.0,NOT
5867,96.22530009229999,9.80944953055,NOT
5868,13278.524271799999,115.23247924,NOT
5869,0.0,0.0,NOT
5870,12376.888888899999,111.25146690700001,NOT
5871,0.0,0.0,NOT
5872,0.0,0.0,NOT
5873,0.0,0.0,NOT
5874,24023.875,154.996370925,NOT
5875,258.555555556,16.0796627936,NOT
5876,1260.25,35.5,NOT
5877,1225.0,35.0,NOT
5878,0.0,0.0,NOT
5879,0.0,0.0,NOT
5880,0.0,0.0,NOT
5881,0.0,0.0,NOT
5882,1260.25,35.5,NOT
5883,1225.0,35.0,NOT
5884,0.0,0.0,NOT
5885,1260.25,35.5,NOT
5886,1225.0,35.0,NOT
5887,1713.34693878,41.3925952167,BOT
5888,182859.472222,427.62071070300004,BOT
5889,1246.81632653,35.3102864125,BOT
5890,31662.8055556,177.940455084,BOT
5891,3746.19834711,61.206195332700005,BOT
5892,449286.595041,670.2884416740001,BOT
5893,1056.66666667,32.5064096244,BOT
5894,365855.55101999996,604.85994331,BOT
5895,3319.71428571,57.616961788299996,BOT
5896,296757.836735,544.7548409469999,BOT
5897,3438.45,58.6382980653,BOT
5898,478818.65,691.9672318830001,BOT
5899,3456.44,58.791495983699996,BOT
5900,469435.355372,685.1535268619999,BOT
5901,596.595555556,24.4253056389,BOT
5902,417383.361111,646.052134979,BOT
5903,3358.53061224,57.952830925200004,BOT
5904,446488.773333,668.198154243,BOT
5905,862.0165289260001,29.3601179992,BOT
5906,421101.4375,648.923290921,BOT
5907,3267.91836735,57.1657097161,BOT
5908,366611.55101999996,605.484558862,BOT
5909,751.8367346939999,27.4196414035,BOT
5910,249546.333333,499.546127333,BOT
5911,751.8367346939999,27.4196414035,BOT
5912,249546.333333,499.546127333,BOT
5913,751.8367346939999,27.4196414035,BOT
5914,249546.333333,499.546127333,BOT
5915,3015.0,54.909015653199994,BOT
5916,387282.484375,622.32024262,BOT
5917,888.64,29.8100654142,BOT
5918,421101.4375,648.923290921,BOT
5919,3015.0,54.909015653199994,BOT
5920,382501.609375,618.467144944,BOT
5921,923.1875,30.384000724099998,BOT
5922,443628.44444399996,666.0543855000001,BOT
5923,4043.484375,63.5883981163,BOT
5924,445121.859375,667.174534417,BOT
5925,5860.69421488,76.5551710525,BOT
5926,400045.049587,632.491145856,BOT
5927,4619.65432099,67.96803896680001,BOT
5928,347269.40972199995,589.29568955,BOT
5929,345.867768595,18.5975204959,BOT
5930,442204.16,664.9843306419999,BOT
5931,1156.86111111,34.0126610413,NOT
5932,223065.362718,472.29795968,NOT
5933,4132.66738778,64.28582571439999,NOT
5934,270561.03780700004,520.154820998,NOT
5935,1100.12244898,33.16809384,NOT
5936,249546.333333,499.546127333,NOT
5937,5777.47681332,76.0097152561,NOT
5938,346752.40972199995,588.856866923,NOT
5939,771.9279778389999,27.7835918815,NOT
5940,320251.955556,565.908080483,NOT
5941,1230.38062284,35.0767818199,NOT
5942,331107.01,575.4189864790001,NOT
5943,2748.7768595,52.42877892439999,NOT
5944,329397.6,573.931703254,NOT
5945,1400.69387755,37.4258450479,NOT
5946,182859.472222,427.62071070300004,NOT
5947,988.0685871060001,31.433558295300003,NOT
5948,252668.055556,502.660974769,NOT
5949,1102.21301775,33.1995936383,NOT
5950,327830.22222199995,572.564600916,NOT
5951,990.2448979589999,31.468156888499998,NOT
5952,182859.472222,427.62071070300004,NOT
5953,5349.21694668,73.1383411534,NOT
5954,342579.354839,585.302789024,NOT
5955,777.7623966939999,27.888391791100002,NOT
5956,235755.74149699998,485.54684789099997,NOT
5957,972.862222222,31.1907393664,NOT
5958,322530.234375,567.917453839,NOT
5959,83.8190980096,9.15527705805,BOT
5960,78721.28552769999,280.573137573,BOT
5961,84.405643739,9.18725441789,NOT
5962,74753.16127160001,273.410243538,NOT
5963,243.090236686,15.5913513425,NOT
5964,218769.061523,467.72755052900004,NOT
5965,1292.92346939,35.9572450194,NOT
5966,433564.654321,658.456266066,NOT
5967,454.0864,21.3093031327,NOT
5968,232237.276735,481.91002971,NOT
5969,1045.84,32.339449593299996,NOT
5970,369998.409972,608.274946034,NOT
5971,264.11128888900004,16.2515011272,NOT
5972,118954.774793,344.89820932099997,NOT
5973,653.757785467,25.5686875977,NOT
5974,426544.0,653.103360886,NOT
5975,0.0,0.0,BOT
5976,0.0,0.0,BOT
5977,0.0,0.0,NOT
5978,0.0,0.0,NOT
5979,0.0,0.0,NOT
5980,0.0,0.0,NOT
5981,0.0,0.0,NOT
5982,0.0,0.0,NOT
5983,0.0,0.0,BOT
5984,0.0,0.0,BOT
5985,0.0,0.0,BOT
5986,0.0,0.0,BOT
5987,0.0,0.0,BOT
5988,0.0,0.0,BOT
5989,0.0,0.0,BOT
5990,0.0,0.0,BOT
5991,0.0,0.0,BOT
5992,0.0,0.0,BOT
5993,0.0,0.0,BOT
5994,0.0,0.0,BOT
5995,0.0,0.0,BOT
5996,0.0,0.0,NOT
5997,0.0,0.0,NOT
5998,0.0,0.0,NOT
5999,0.0,0.0,NOT
6000,0.0,0.0,NOT
6001,0.0,0.0,NOT
6002,0.0,0.0,NOT
6003,0.0,0.0,NOT
6004,0.0,0.0,BOT
6005,0.0,0.0,BOT
6006,0.0,0.0,BOT
6007,0.0,0.0,BOT
6008,0.0,0.0,BOT
6009,0.0,0.0,NOT
6010,85.10298220600001,9.225127760960001,NOT
6011,4930.1775,70.21522270850001,NOT
6012,39.6288991161,6.295148855750001,NOT
6013,6100.33307228,78.1046290068,NOT
6014,47.3053633218,6.87788945257,NOT
6015,7421.38269847,86.1474474286,NOT
6016,1260.25,35.5,NOT
6017,1225.0,35.0,NOT
6018,0.0,0.0,NOT
6019,0.0,0.0,NOT
6020,28538.027343799997,168.932019889,NOT
6021,258.555555556,16.0796627936,NOT
6022,33196.484375,182.19902407799998,NOT
6023,258.555555556,16.0796627936,NOT
6024,29524.183593799997,171.82602711400003,NOT
6025,258.555555556,16.0796627936,NOT
6026,32933.24609379999,181.475194155,NOT
6027,258.555555556,16.0796627936,NOT
6028,30373.609375,174.280261002,NOT
6029,258.555555556,16.0796627936,NOT
6030,0.0,0.0,NOT
6031,191.04,13.8217220345,NOT
6032,10756.75,103.714753049,NOT
6033,0.0,0.0,NOT
6034,0.0,0.0,NOT
6035,0.0,0.0,NOT
6036,0.0,0.0,NOT
6037,0.0,0.0,NOT
6038,197.6,14.057026712599999,NOT
6039,8472.24,92.04477171459999,NOT
6040,4.0,2.0,NOT
6041,0.0,0.0,NOT
6042,1260.25,35.5,NOT
6043,1225.0,35.0,NOT
6044,308.25,17.557049866099998,NOT
6045,15129.0,123.0,NOT
6046,0.0,0.0,BOT
6047,0.0,0.0,BOT
6048,88.2771597633,9.39559257116,NOT
6049,6736.95824391,82.07897565100001,NOT
6050,0.0,0.0,NOT
6051,0.0,0.0,NOT
6052,120.474375,10.9760819512,NOT
6053,22925.9752945,151.413259969,NOT
6054,0.0,0.0,NOT
6055,0.0,0.0,NOT
6056,0.0,0.0,NOT
6057,0.0,0.0,NOT
6058,0.0,0.0,NOT
6059,0.0,0.0,NOT
6060,21676.9335938,147.230885326,NOT
6061,258.555555556,16.0796627936,NOT
6062,23634.9960938,153.736775346,NOT
6063,258.555555556,16.0796627936,NOT
6064,1334.56,36.5316301306,BOT
6065,37027.36,192.42494640799998,BOT
6066,1334.56,36.5316301306,BOT
6067,37027.36,192.42494640799998,BOT
6068,1334.56,36.5316301306,BOT
6069,37027.36,192.42494640799998,BOT
6070,1334.56,36.5316301306,BOT
6071,37027.36,192.42494640799998,BOT
6072,1334.56,36.5316301306,BOT
6073,37027.36,192.42494640799998,BOT
6074,1334.56,36.5316301306,BOT
6075,37027.36,192.42494640799998,BOT
6076,1334.56,36.5316301306,BOT
6077,37027.36,192.42494640799998,BOT
6078,1334.56,36.5316301306,BOT
6079,37027.36,192.42494640799998,BOT
6080,1260.25,35.5,NOT
6081,1225.0,35.0,NOT
6082,0.0,0.0,NOT
6083,0.0,0.0,NOT
6084,0.0,0.0,NOT
6085,0.0,0.0,NOT
6086,125.374375,11.197069929200001,NOT
6087,54218.1597222,232.84793261299998,NOT
6088,0.0,0.0,BOT
6089,1225.0,35.0,NOT
6090,0.0,0.0,NOT
6091,0.0,0.0,NOT
6092,0.0,0.0,NOT
6093,1260.25,35.5,NOT
6094,0.0,0.0,NOT
6095,84.0317460317,9.16688311433,NOT
6096,22033.638888900005,148.437323099,NOT
6097,147.098888889,12.1284330764,NOT
6098,50303.8639053,224.285228906,NOT
6099,296.0,17.2046505341,NOT
6100,37576.3313609,193.846153846,NOT
6101,0.0,0.0,NOT
6102,0.0,0.0,NOT
