,percent_push,src_port,dst_port,std_byte,class
4638,0.0,3151,80,3.46410161514,BOT
4639,0.0,80,3151,3.77123616633,BOT
4640,0.0,3152,80,3.46410161514,BOT
4641,0.0,80,3152,3.77123616633,BOT
4642,0.0,3153,80,3.46410161514,BOT
4643,0.0,80,3153,3.77123616633,BOT
4644,0.0,3154,80,3.46410161514,BOT
4645,0.0,80,3154,3.77123616633,BOT
4646,0.0,3155,80,3.46410161514,BOT
4647,0.0,80,3155,3.77123616633,BOT
4648,0.0,3156,80,3.46410161514,BOT
4649,0.0,80,3156,3.77123616633,BOT
4650,0.0,2967,80,3.46410161514,BOT
4651,0.0,80,2967,3.77123616633,BOT
4652,0.0,3157,80,3.46410161514,BOT
4653,0.0,80,3157,3.77123616633,BOT
4654,0.0,3158,80,3.46410161514,BOT
4655,0.0,80,3158,3.77123616633,BOT
4656,0.0,3159,80,3.46410161514,BOT
4657,0.0,80,3159,3.77123616633,BOT
4658,0.0,3160,80,3.46410161514,BOT
4659,0.0,80,3160,3.77123616633,BOT
4660,0.0,3161,80,3.46410161514,BOT
4661,0.0,80,3161,3.77123616633,BOT
4662,0.0,3162,80,3.46410161514,BOT
4663,0.0,80,3162,3.77123616633,BOT
4664,0.0,3163,80,3.46410161514,BOT
4665,0.0,80,3163,3.77123616633,BOT
4666,0.0,3164,80,3.46410161514,BOT
4667,0.0,80,3164,3.77123616633,BOT
4668,0.0,3165,80,3.46410161514,BOT
4669,0.0,80,3165,3.77123616633,BOT
4670,0.0,3166,80,3.46410161514,BOT
4671,0.0,80,3166,3.77123616633,BOT
4672,0.0,2968,80,3.46410161514,BOT
4673,0.0,80,2968,3.77123616633,BOT
4674,0.0,3167,80,3.46410161514,BOT
4675,0.0,80,3167,3.77123616633,BOT
4676,0.0,3168,80,3.46410161514,BOT
4677,0.0,80,3168,3.77123616633,BOT
4678,0.0,3169,80,3.46410161514,BOT
4679,0.0,80,3169,3.77123616633,BOT
4680,0.0,3170,80,3.46410161514,BOT
4681,0.0,80,3170,3.77123616633,BOT
4682,0.0,3171,80,3.46410161514,BOT
4683,0.0,80,3171,3.77123616633,BOT
4684,0.0,3172,80,3.46410161514,BOT
4685,0.0,80,3172,3.77123616633,BOT
4686,0.0,3173,80,3.46410161514,BOT
4687,0.0,80,3173,3.77123616633,BOT
4688,0.0,3174,80,3.46410161514,BOT
4689,0.0,80,3174,3.77123616633,BOT
4690,0.0,3175,80,3.46410161514,BOT
4691,0.0,80,3175,3.77123616633,BOT
4692,0.0,3176,80,3.46410161514,BOT
4693,0.0,80,3176,3.77123616633,BOT
4694,0.0,2969,80,3.46410161514,BOT
4695,0.0,80,2969,3.77123616633,BOT
4696,0.0,3177,80,3.46410161514,BOT
4697,0.0,80,3177,3.77123616633,BOT
4698,0.0,3178,80,3.46410161514,BOT
4699,0.0,80,3178,3.77123616633,BOT
4700,0.0,3179,80,3.46410161514,BOT
4701,0.0,80,3179,3.77123616633,BOT
4702,0.0,3180,80,3.46410161514,BOT
4703,0.0,80,3180,3.77123616633,BOT
4704,0.0,3181,80,3.46410161514,BOT
4705,0.0,80,3181,3.77123616633,BOT
4706,0.0,3182,80,3.46410161514,BOT
4707,0.0,80,3182,3.77123616633,BOT
4708,0.0,3183,80,3.46410161514,BOT
4709,0.0,80,3183,3.77123616633,BOT
4710,0.0,3184,80,3.46410161514,BOT
4711,0.0,80,3184,3.77123616633,BOT
4712,0.0,3185,80,3.46410161514,BOT
4713,0.0,80,3185,3.77123616633,BOT
4714,0.0,3186,80,3.46410161514,BOT
4715,0.0,80,3186,3.77123616633,BOT
4716,0.0,2970,80,3.46410161514,BOT
4717,0.0,80,2970,3.77123616633,BOT
4718,0.0,3187,80,3.46410161514,BOT
4719,0.0,80,3187,3.77123616633,BOT
4720,0.0,3188,80,3.46410161514,BOT
4721,0.0,80,3188,3.77123616633,BOT
4722,0.0,3189,80,3.46410161514,BOT
4723,0.0,80,3189,3.77123616633,BOT
4724,0.0,3190,80,3.46410161514,BOT
4725,0.0,80,3190,3.77123616633,BOT
4726,0.0,3191,80,3.46410161514,BOT
4727,0.0,80,3191,3.77123616633,BOT
4728,0.0,3192,80,3.46410161514,BOT
4729,0.0,80,3192,3.77123616633,BOT
4730,0.0,3193,80,3.46410161514,BOT
4731,0.0,80,3193,3.77123616633,BOT
4732,0.0,3194,80,3.46410161514,BOT
4733,0.0,80,3194,3.77123616633,BOT
4734,0.0,3195,80,3.46410161514,BOT
4735,0.0,80,3195,3.77123616633,BOT
4736,0.0,3196,80,3.46410161514,BOT
4737,0.0,80,3196,3.77123616633,BOT
4738,0.0,2971,80,3.2,BOT
4739,0.0,80,2971,3.46410161514,BOT
4740,0.0,3197,80,3.46410161514,BOT
4741,0.0,80,3197,3.77123616633,BOT
4742,0.0,3198,80,3.46410161514,BOT
4743,0.0,80,3198,3.77123616633,BOT
4744,0.0,3199,80,3.46410161514,BOT
4745,0.0,80,3199,3.77123616633,BOT
4746,0.0,3200,80,3.46410161514,BOT
4747,0.0,80,3200,3.77123616633,BOT
4748,0.0,3201,80,3.46410161514,BOT
4749,0.0,80,3201,3.77123616633,BOT
4750,0.0,3202,80,0.0,BOT
4751,0.0,2972,80,3.46410161514,BOT
4752,0.0,80,2972,3.77123616633,BOT
4753,0.0,2973,80,3.46410161514,BOT
4754,0.0,80,2973,3.77123616633,BOT
4755,0.0,2974,80,3.46410161514,BOT
4756,0.0,80,2974,3.77123616633,BOT
4757,0.0,2975,80,3.46410161514,BOT
4758,0.0,80,2975,3.77123616633,BOT
4759,0.0,2976,80,3.46410161514,BOT
4760,0.0,80,2976,3.77123616633,BOT
4761,0.0,2949,80,0.0,BOT
4762,0.0,2977,80,3.46410161514,BOT
4763,0.0,80,2977,3.77123616633,BOT
4764,0.0,2978,80,3.46410161514,BOT
4765,0.0,80,2978,3.77123616633,BOT
4766,0.0,2979,80,3.46410161514,BOT
4767,0.0,80,2979,3.77123616633,BOT
4768,0.0,2980,80,3.46410161514,BOT
4769,0.0,80,2980,3.77123616633,BOT
4770,0.0,2981,80,3.46410161514,BOT
4771,0.0,80,2981,3.77123616633,BOT
4772,0.0,2982,80,3.46410161514,BOT
4773,0.0,80,2982,3.77123616633,BOT
4774,0.0,2983,80,3.46410161514,BOT
4775,0.0,80,2983,3.77123616633,BOT
4776,0.0,2984,80,3.46410161514,BOT
4777,0.0,80,2984,3.77123616633,BOT
4778,0.0,2985,80,3.46410161514,BOT
4779,0.0,80,2985,3.77123616633,BOT
4780,0.0,2986,80,3.46410161514,BOT
4781,0.0,80,2986,3.77123616633,BOT
4782,0.0,2950,80,0.0,BOT
4783,0.0,2987,80,3.46410161514,BOT
4784,0.0,80,2987,3.77123616633,BOT
4785,0.0,2988,80,3.46410161514,BOT
4786,0.0,80,2988,3.77123616633,BOT
4787,0.0,2989,80,3.46410161514,BOT
4788,0.0,80,2989,3.77123616633,BOT
4789,0.0,2990,80,3.46410161514,BOT
4790,0.0,80,2990,3.77123616633,BOT
4791,0.0,2991,80,3.46410161514,BOT
4792,0.0,80,2991,3.77123616633,BOT
4793,0.0,2992,80,3.46410161514,BOT
4794,0.0,80,2992,3.77123616633,BOT
4795,0.0,2993,80,3.46410161514,BOT
4796,0.0,80,2993,3.77123616633,BOT
4797,0.0,2994,80,3.46410161514,BOT
4798,0.0,80,2994,3.77123616633,BOT
4799,0.0,2995,80,3.46410161514,BOT
4800,0.0,80,2995,3.77123616633,BOT
4801,0.0,2996,80,3.46410161514,BOT
4802,0.0,80,2996,3.77123616633,BOT
4803,0.0,2951,80,0.0,BOT
4804,0.0,2997,80,3.46410161514,BOT
4805,0.0,80,2997,3.77123616633,BOT
4806,0.0,2998,80,3.46410161514,BOT
4807,0.0,80,2998,3.77123616633,BOT
4808,0.0,2999,80,3.46410161514,BOT
4809,0.0,80,2999,3.77123616633,BOT
4810,0.0,3000,80,3.46410161514,BOT
4811,0.0,80,3000,3.77123616633,BOT
4812,0.0,3001,80,3.46410161514,BOT
4813,0.0,80,3001,3.77123616633,BOT
4814,0.0,3002,80,3.46410161514,BOT
4815,0.0,80,3002,3.77123616633,BOT
4816,0.0,3003,80,3.46410161514,BOT
4817,0.0,80,3003,3.77123616633,BOT
4818,0.0,3004,80,3.46410161514,BOT
4819,0.0,80,3004,3.77123616633,BOT
4820,0.0,3005,80,3.46410161514,BOT
4821,0.0,80,3005,3.77123616633,BOT
4822,0.0,3006,80,3.46410161514,BOT
4823,0.0,80,3006,3.77123616633,BOT
4824,0.0,2952,80,3.46410161514,BOT
4825,0.0,80,2952,3.77123616633,BOT
4826,0.0,3007,80,3.46410161514,BOT
4827,0.0,80,3007,3.77123616633,BOT
4828,0.0,3008,80,3.46410161514,BOT
4829,0.0,80,3008,3.77123616633,BOT
4830,0.0,3009,80,3.2,BOT
4831,0.0,80,3009,3.46410161514,BOT
4832,0.0,3010,80,3.46410161514,BOT
4833,0.0,80,3010,3.77123616633,BOT
4834,0.0,3011,80,3.46410161514,BOT
4835,0.0,80,3011,3.77123616633,BOT
4836,0.0,3012,80,3.46410161514,BOT
4837,0.0,80,3012,3.77123616633,BOT
4838,0.0,3013,80,3.46410161514,BOT
4839,0.0,80,3013,3.77123616633,BOT
4840,0.0,3014,80,3.46410161514,BOT
4841,0.0,80,3014,3.77123616633,BOT
4842,0.0,3015,80,3.46410161514,BOT
4843,0.0,80,3015,3.77123616633,BOT
4844,0.0,3016,80,3.46410161514,BOT
4845,0.0,80,3016,3.77123616633,BOT
4846,0.0,2953,80,3.46410161514,BOT
4847,0.0,80,2953,3.77123616633,BOT
4848,0.0,3017,80,3.46410161514,BOT
4849,0.0,80,3017,3.77123616633,BOT
4850,0.0,3018,80,3.46410161514,BOT
4851,0.0,80,3018,3.77123616633,BOT
4852,0.0,3019,80,3.46410161514,BOT
4853,0.0,80,3019,3.77123616633,BOT
4854,0.0,3020,80,3.46410161514,BOT
4855,0.0,80,3020,3.77123616633,BOT
4856,0.0,3021,80,3.46410161514,BOT
4857,0.0,80,3021,3.77123616633,BOT
4858,0.0,3022,80,3.46410161514,BOT
4859,0.0,80,3022,3.77123616633,BOT
4860,0.0,3023,80,3.46410161514,BOT
4861,0.0,80,3023,3.77123616633,BOT
4862,0.0,3024,80,3.46410161514,BOT
4863,0.0,80,3024,3.77123616633,BOT
4864,0.0,3025,80,3.46410161514,BOT
4865,0.0,80,3025,3.77123616633,BOT
4866,0.0,3026,80,3.46410161514,BOT
4867,0.0,80,3026,3.77123616633,BOT
4868,0.0,2954,80,3.46410161514,BOT
4869,0.0,80,2954,3.77123616633,BOT
4870,0.0,3027,80,3.46410161514,BOT
4871,0.0,80,3027,3.77123616633,BOT
4872,0.0,3028,80,3.46410161514,BOT
4873,0.0,80,3028,3.77123616633,BOT
4874,0.0,3029,80,3.46410161514,BOT
4875,0.0,80,3029,3.77123616633,BOT
4876,0.0,3030,80,3.46410161514,BOT
4877,0.0,80,3030,3.77123616633,BOT
4878,0.0,3031,80,3.46410161514,BOT
4879,0.0,80,3031,3.77123616633,BOT
4880,0.0,3032,80,3.46410161514,BOT
4881,0.0,80,3032,3.77123616633,BOT
4882,0.0,3033,80,3.46410161514,BOT
4883,0.0,80,3033,3.77123616633,BOT
4884,0.0,3034,80,3.46410161514,BOT
4885,0.0,80,3034,3.77123616633,BOT
4886,0.0,3035,80,3.46410161514,BOT
4887,0.0,80,3035,3.77123616633,BOT
4888,0.0,3036,80,3.46410161514,BOT
4889,0.0,80,3036,3.77123616633,BOT
4890,0.0,2955,80,3.46410161514,BOT
4891,0.0,80,2955,3.77123616633,BOT
4892,0.0,3037,80,3.46410161514,BOT
4893,0.0,80,3037,3.77123616633,BOT
4894,0.0,3038,80,3.46410161514,BOT
4895,0.0,80,3038,3.77123616633,BOT
4896,0.0,3039,80,3.46410161514,BOT
4897,0.0,80,3039,3.77123616633,BOT
4898,0.0,3040,80,3.46410161514,BOT
4899,0.0,80,3040,3.77123616633,BOT
4900,0.0,3041,80,3.46410161514,BOT
4901,0.0,80,3041,3.77123616633,BOT
4902,0.0,3042,80,3.46410161514,BOT
4903,0.0,80,3042,3.77123616633,BOT
4904,0.0,3043,80,3.46410161514,BOT
4905,0.0,80,3043,3.77123616633,BOT
4906,0.0,3044,80,3.46410161514,BOT
4907,0.0,80,3044,3.77123616633,BOT
4908,0.0,3045,80,3.46410161514,BOT
4909,0.0,80,3045,3.77123616633,BOT
4910,0.0,3046,80,3.46410161514,BOT
4911,0.0,80,3046,3.77123616633,BOT
4912,0.0,2956,80,3.46410161514,BOT
4913,0.0,80,2956,3.77123616633,BOT
4914,0.0,3203,80,0.0,BOT
4915,0.0,3204,80,0.0,BOT
4916,0.0,3205,80,3.46410161514,BOT
4917,0.0,80,3205,3.77123616633,BOT
4918,0.0,3206,80,0.0,BOT
4919,0.0,3207,80,0.0,BOT
4920,0.0,3208,80,0.0,BOT
4921,0.0,3209,80,0.0,BOT
4922,0.0,3210,80,0.0,BOT
4923,0.0,3211,80,0.0,BOT
4924,0.0,3212,80,0.0,BOT
4925,0.0,3213,80,0.0,BOT
4926,0.0,3214,80,0.0,BOT
4927,0.0,3215,80,0.0,BOT
4928,0.0,3216,80,0.0,BOT
4929,0.0,3217,80,3.46410161514,BOT
4930,0.0,80,3217,3.77123616633,BOT
4931,0.0,3218,80,0.0,BOT
4932,0.0,3219,80,0.0,BOT
4933,0.0,3220,80,0.0,BOT
4934,0.0,3221,80,0.0,BOT
4935,0.0,80,3221,0.0,BOT
4936,0.0,3222,80,0.0,BOT
4937,0.0,3223,80,0.0,BOT
4938,0.0,80,3223,0.0,BOT
4939,0.0,3224,80,0.0,BOT
4940,0.0,3225,80,0.0,BOT
4941,0.0,61852,31037,0.0,NOT
4942,0.0,36051,29676,0.0,NOT
4943,0.0,29676,36051,0.0,NOT
4944,0.0,2100,6667,0.0,BOT
4945,0.0,1091,6667,0.0,BOT
4946,0.0,2313,6667,0.0,BOT
4947,0.0,6667,2313,0.0,BOT
4948,0.0,2576,6667,0.0,BOT
4949,0.0,6667,2576,0.0,BOT
4950,0.0,3870,6667,0.0,BOT
4951,0.0,3609,6667,0.0,BOT
4952,0.0,29676,52342,0.0,NOT
4953,0.0,46813,32234,0.0,NOT
4954,0.0,32234,46813,0.0,NOT
4955,0.0,26562,31037,0.0,NOT
4956,0.0,9023,31037,0.0,NOT
4957,0.0,31037,9023,0.0,NOT
4958,0.0,7600,7600,12.8921137608,NOT
4959,0.0,7600,7600,176.498151889,NOT
4960,0.0,11015,32234,0.0,NOT
4961,0.0,32234,11015,0.0,NOT
4962,0.0,9005,32234,0.0,NOT
4963,0.0,32234,9005,0.0,NOT
4964,0.0,32234,30266,0.0,NOT
4965,0.0,30266,32234,0.0,NOT
4966,0.0,1652,6667,0.0,BOT
4967,0.0,1994,6667,0.0,BOT
4968,0.0,3737,6667,0.0,BOT
4969,0.0,7600,3802,0.0,NOT
4970,0.0,7600,7600,0.0,NOT
4971,0.0,7600,7600,0.0,NOT
4972,0.0,7600,7600,4.7277690884800005,NOT
4973,0.0,7600,7600,128.941302053,NOT
4974,0.0,31037,22642,0.0,NOT
4975,0.0,15380,29676,0.0,NOT
4976,0.0,29676,15380,0.0,NOT
4977,0.0,16882,31037,18.0,NOT
4978,0.0,31037,16882,124.5,NOT
4979,0.0,7600,7600,9.57914922936,NOT
4980,0.0,7600,7600,125.92436585799999,NOT
4981,0.0,33521,29676,0.0,NOT
4982,0.0,29676,33521,0.0,NOT
4983,0.0,29676,42479,0.0,NOT
4984,0.0,7600,7600,35.5,NOT
4985,0.0,7600,7600,35.0,NOT
4986,0.0,20904,32234,0.0,NOT
4987,0.0,32234,20904,0.0,NOT
4988,0.0,7600,7600,0.0,NOT
4989,0.0,7600,7600,0.0,NOT
4990,0.0,2598,6667,0.0,BOT
4991,0.0,53165,32234,0.0,NOT
4992,0.0,32234,4041,0.0,NOT
4993,0.0,4041,32234,0.0,NOT
4994,0.0,53527,29676,0.0,NOT
4995,0.0,58713,29676,0.0,NOT
4996,0.0,36225,32234,0.0,NOT
4997,0.0,32234,36225,0.0,NOT
4998,0.0,29676,59188,0.0,NOT
4999,0.0,26372,29676,0.0,NOT
5000,0.0,29676,26372,0.0,NOT
5001,0.0,58018,31037,0.0,NOT
5002,0.0,31037,58018,0.0,NOT
5003,0.0,52735,32234,0.0,NOT
5004,0.0,32234,8015,0.0,NOT
5005,0.0,8015,32234,0.0,NOT
5006,0.0,7600,7600,12.8973795788,NOT
5007,0.0,7600,7600,297.53151093599996,NOT
5008,0.0,7600,7600,11.300191854000001,NOT
5009,0.0,7600,7600,152.042016024,NOT
5010,0.0,59523,7600,35.5,NOT
5011,0.0,7600,59523,35.0,NOT
5012,0.0,51125,32234,0.0,NOT
5013,0.0,32234,51125,0.0,NOT
5014,0.0,20653,7600,15.9362744627,NOT
5015,0.0,7600,20653,222.287374255,NOT
5016,0.0,60279,29676,0.0,NOT
5017,0.0,29676,60279,0.0,NOT
5018,0.0,59900,32234,0.0,NOT
5019,0.0,32234,59900,0.0,NOT
5020,0.0,7600,22060,0.0,NOT
5021,0.0,22060,7600,0.0,NOT
5022,0.0,7600,7600,0.0,NOT
5023,0.0,45000,31037,0.0,NOT
5024,0.0,31037,45000,0.0,NOT
5025,0.0,4733,6667,0.0,BOT
5026,0.0,29676,17199,0.0,NOT
5027,0.0,16553,31037,0.0,NOT
5028,0.0,31037,16553,0.0,NOT
5029,0.0,32234,13481,0.0,NOT
5030,0.0,13481,32234,0.0,NOT
5031,0.0,59147,32234,0.0,NOT
5032,0.0,32234,59147,0.0,NOT
5033,0.0,7600,7600,35.5,NOT
5034,0.0,7600,7600,35.0,NOT
5035,0.0,32264,29676,0.0,NOT
5036,0.0,29676,32264,0.0,NOT
5037,0.0,49854,29676,0.0,NOT
5038,0.0,29676,49854,0.0,NOT
5039,0.0,55160,31037,0.0,NOT
5040,0.0,31037,55160,0.0,NOT
5041,0.0,32234,45864,0.0,NOT
5042,0.0,31037,45864,0.0,NOT
5043,0.0,29676,59358,0.0,NOT
5044,0.0,1075,3128,0.0,BOT
5045,0.0,4231,6667,0.0,BOT
5046,0.0,3903,6667,0.0,BOT
5047,0.0,4959,6667,0.0,BOT
5048,0.0,1067,3128,0.0,BOT
5049,0.0,1083,3128,0.0,BOT
5050,0.0,4584,6667,0.0,BOT
5051,0.0,6667,4584,0.0,BOT
5052,0.0,44802,29676,0.0,NOT
5053,0.0,29676,44802,0.0,NOT
5054,0.0,20348,32234,0.0,NOT
5055,0.0,32234,20348,0.0,NOT
5056,0.0,25996,31037,0.0,NOT
5057,0.0,31037,25996,0.0,NOT
5058,0.0,12237,29676,0.0,NOT
5059,0.0,29676,12237,0.0,NOT
5060,0.0,32234,44708,0.0,NOT
5061,0.0,31037,44708,0.0,NOT
5062,0.0,51912,29676,0.0,NOT
5063,0.0,29676,51912,0.0,NOT
5064,0.0,24806,31037,0.0,NOT
5065,0.0,31037,24806,0.0,NOT
5066,0.0,31037,22992,0.0,NOT
5067,0.0,7600,7600,11.8688833674,NOT
5068,0.0,7600,7600,162.523250636,NOT
5069,0.0,29676,23799,0.0,NOT
5070,0.0,23799,29676,0.0,NOT
5071,0.0,40259,31037,0.0,NOT
5072,0.0,31037,40259,0.0,NOT
5073,0.0,40223,31037,0.0,NOT
5074,0.0,31037,40223,0.0,NOT
5075,0.0,12831,29676,0.0,NOT
5076,0.0,29676,12831,92.967736339,NOT
5077,0.0,4260,25,0.0,BOT
5078,0.0,1611,25,0.0,BOT
5079,0.0,38461,31037,0.0,NOT
5080,0.0,31037,38461,0.0,NOT
5081,0.0,53883,32234,0.0,NOT
5082,0.0,32234,55131,0.0,NOT
5083,0.0,29676,55131,0.0,NOT
5084,0.0,7600,7600,0.0,NOT
5085,0.0,7600,7600,0.0,NOT
5086,0.0,7600,7600,32.8794955024,NOT
5087,0.0,7600,7600,487.12908966699996,NOT
5088,0.0,7600,7600,0.0,NOT
5089,0.0,7600,7600,0.0,NOT
5090,0.0,4807,7600,0.0,NOT
5091,0.0,7600,4807,0.0,NOT
5092,0.0,3147,7600,35.5,NOT
5093,0.0,7600,3147,35.0,NOT
5094,0.0,7600,7600,7.232828066460001,NOT
5095,0.0,7600,7600,97.3275861458,NOT
5096,0.0,7600,7600,35.5,NOT
5097,0.0,7600,7600,35.0,NOT
5098,0.0,20654,7600,10.0471422982,NOT
5099,0.0,7600,20654,101.575620344,NOT
5100,0.0,7600,7600,28.4,NOT
5101,0.0,7600,7600,28.0,NOT
5102,0.0,7600,2235,32.9983164554,NOT
5103,0.0,2235,7600,35.5,NOT
5104,0.0,7600,7600,8.8654535511,NOT
5105,0.0,7600,7600,102.94798707,NOT
5106,0.0,7600,26211,246.725080121,NOT
5107,0.0,26211,7600,15.465554985299999,NOT
5108,0.0,7600,7600,0.0,NOT
5109,0.0,7600,7600,0.0,NOT
5110,0.0,5680,7600,35.5,NOT
5111,0.0,7600,5680,32.9983164554,NOT
5112,0.0,6411,7600,35.5,NOT
5113,0.0,7600,6411,35.0,NOT
5114,0.0,7600,7600,35.5,NOT
5115,0.0,7600,7600,35.0,NOT
5116,0.0,7600,7600,34.7827543475,NOT
5117,0.0,7600,7600,30.3108891325,NOT
5118,0.0,7600,7600,6.88868949247,NOT
5119,0.0,7600,7600,116.63549594700001,NOT
5120,0.0,10350,7600,35.5,NOT
5121,0.0,7600,10350,35.0,NOT
5122,0.0,3791,7600,35.5,NOT
5123,0.0,7600,3791,35.0,NOT
5124,0.0,7600,7600,0.0,NOT
5125,0.0,7600,7600,0.0,NOT
5126,0.0,3785,7600,9.47976924687,NOT
5127,0.0,7600,3785,121.173351666,NOT
5128,0.0,7600,7600,13.3073179395,NOT
5129,0.0,7600,7600,182.74927496400002,NOT
5130,0.0,4979,7600,35.5,NOT
5131,0.0,7600,4979,35.0,NOT
5132,0.0,34746,7600,0.0,NOT
5133,0.0,7600,34746,0.0,NOT
5134,0.0,17956,7600,35.5,NOT
5135,0.0,7600,17956,35.0,NOT
5136,0.0,63646,7600,35.5,NOT
5137,0.0,7600,63646,35.0,NOT
5138,0.0,7600,7600,33.4697209762,NOT
5139,0.0,7600,7600,35.0,NOT
5140,0.0,7600,7600,0.0,NOT
5141,0.0,7600,7600,0.0,NOT
5142,0.0,32234,16001,0.0,NOT
5143,0.0,16001,32234,0.0,NOT
5144,0.0,4041,31037,95.6470562798,NOT
5145,0.0,31037,4041,99.3165997316,NOT
5146,0.0,10798,7600,35.5,NOT
5147,0.0,7600,10798,35.0,NOT
5148,0.0,63853,31037,0.0,NOT
5149,0.0,31037,63853,0.0,NOT
5150,0.0,7600,7600,0.0,NOT
5151,0.0,7600,7600,0.0,NOT
5152,0.0,7600,7600,19.5266484579,NOT
5153,0.0,7600,7600,280.392108261,NOT
5154,0.0,7600,29280,0.0,NOT
5155,0.0,29280,7600,0.0,NOT
5156,0.0,32234,64956,16.9705627485,NOT
5157,0.0,64956,32234,103.23759005299999,NOT
5158,0.0,24206,7600,0.0,NOT
5159,0.0,7600,24206,0.0,NOT
5160,0.0,7600,7600,35.5,NOT
5161,0.0,7600,7600,35.0,NOT
5162,0.0,12165,7600,0.0,NOT
5163,0.0,7600,12165,0.0,NOT
5164,22.2222222222,1165,80,132.114428516,NOT
5165,57.1428571429,80,1165,868.881171275,NOT
5166,0.0,13236,7600,0.0,NOT
5167,0.0,7600,13236,0.0,NOT
5168,0.0,7600,13245,0.0,NOT
5169,0.0,13248,7600,0.0,NOT
5170,0.0,7600,13248,0.0,NOT
5171,0.0,4946,7600,11.0179115535,NOT
5172,0.0,7600,4946,148.973980871,NOT
5173,0.0,7600,7600,6.81133662087,NOT
5174,0.0,7600,7600,83.1970155133,NOT
5175,0.0,32234,2743,0.0,NOT
5176,0.0,2743,32234,0.0,NOT
5177,0.0,3569,7600,9.297715972999999,NOT
5178,0.0,7600,3569,131.486927358,NOT
5179,0.0,7600,14286,11.773526804300001,NOT
5180,0.0,14286,7600,247.73821308400002,NOT
5181,0.0,14242,7600,0.0,NOT
5182,0.0,14331,7600,0.0,NOT
5183,0.0,7600,14242,0.0,NOT
5184,0.0,7600,14331,4.76904619949,NOT
5185,0.0,1288,7600,22.3154563439,NOT
5186,0.0,7600,1288,242.464566722,NOT
5187,0.0,1314,7600,23.2677650171,NOT
5188,0.0,7600,1314,256.32931030000003,NOT
5189,0.0,1315,7600,23.2677650171,NOT
5190,0.0,7600,1315,256.32931030000003,NOT
5191,22.2222222222,1068,80,135.563934167,NOT
5192,33.3333333333,80,1068,602.902936315,NOT
5193,7.0588235294100015,1086,80,71.8870973906,NOT
5194,24.1379310345,80,1086,2212.39499931,NOT
5195,8.333333333330001,1106,80,79.1001365184,NOT
5196,12.5,80,1106,1881.16655546,NOT
5197,18.1818181818,1167,80,104.27135015299999,NOT
5198,28.5714285714,80,1167,1922.62026375,NOT
5199,0.0,11935,29676,0.0,NOT
5200,0.0,7600,7600,35.5,NOT
5201,0.0,7600,7600,35.0,NOT
5202,0.0,7600,7600,35.5,NOT
5203,0.0,7600,7600,35.0,NOT
5204,0.0,7600,7600,35.5,NOT
5205,0.0,7600,7600,35.0,NOT
5206,0.0,2332,7600,30.743901834299997,NOT
5207,0.0,7600,2332,30.3108891325,NOT
5208,0.0,7600,7600,35.5,NOT
5209,0.0,7600,7600,35.0,NOT
5210,0.0,7600,7600,35.5,NOT
5211,0.0,7600,7600,32.9983164554,NOT
5212,0.0,7600,7600,10.2180312813,NOT
5213,0.0,7600,7600,133.796583003,NOT
5214,0.0,7600,7600,21.0976153866,NOT
5215,0.0,7600,7600,318.23760242599997,NOT
5216,0.0,7600,7600,0.0,NOT
5217,0.0,7600,7600,0.0,NOT
5218,0.0,7600,7600,35.5,NOT
5219,0.0,7600,7600,35.0,NOT
5220,0.0,7600,7600,35.5,NOT
5221,0.0,7600,7600,35.0,NOT
5222,0.0,7600,7600,35.5,NOT
5223,0.0,7600,7600,35.0,NOT
5224,0.0,7600,7600,35.5,NOT
5225,0.0,7600,7600,35.0,NOT
5226,0.0,7600,7600,35.5,NOT
5227,0.0,7600,7600,35.0,NOT
5228,0.0,7600,7600,35.5,NOT
5229,0.0,7600,7600,35.0,NOT
5230,0.0,7600,7600,35.5,NOT
5231,0.0,7600,7600,35.0,NOT
5232,0.0,7600,7600,35.5,NOT
5233,0.0,7600,7600,35.0,NOT
5234,0.0,7600,7600,35.5,NOT
5235,0.0,7600,7600,35.0,NOT
5236,0.0,7600,7600,35.5,NOT
5237,0.0,7600,7600,35.0,NOT
5238,0.0,7600,7600,12.1783218646,NOT
5239,0.0,7600,7600,345.932404976,NOT
5240,0.0,7600,7600,13.2897435623,NOT
5241,0.0,7600,7600,369.41576408599997,NOT
5242,0.0,7600,7600,15.2466335233,NOT
5243,0.0,7600,7600,372.823019563,NOT
5244,0.0,2324,7600,33.4697209762,NOT
5245,0.0,7600,2324,28.0,NOT
5246,0.0,7600,7600,9.83972665876,NOT
5247,0.0,7600,7600,239.94997832599998,NOT
5248,0.0,7600,7600,0.0,NOT
5249,0.0,1326,7600,8.51427236846,NOT
5250,0.0,7600,1326,107.312562914,NOT
5251,0.0,7600,7600,11.3562880281,NOT
5252,0.0,7600,7600,155.30755776799998,NOT
5253,0.0,35168,7600,35.5,NOT
5254,0.0,7600,35168,35.0,NOT
5255,0.0,1160,7600,0.0,NOT
5256,0.0,7600,1160,0.0,NOT
5257,0.0,11935,32234,0.0,NOT
5258,0.0,7600,7600,0.0,NOT
5259,0.0,0,0,0.0,BOT
5260,0.0,0,0,0.0,BOT
5261,0.0,7600,7600,0.0,NOT
5262,0.0,33583,32234,0.0,NOT
5263,0.0,32234,33583,0.0,NOT
5264,0.0,56934,7600,35.5,NOT
