,avg_byte,var_byte,protocol,pack_exc,byte_exc,class
5830,122.333333333,1120.22222222,UDP,3,367,NOT
5831,111.0,1225.0,UDP,4,444,NOT
5832,83.4146341463,118.38905413399999,UDP,41,3420,NOT
5833,1061.81538462,20859.7813018,UDP,260,276072,NOT
5834,82.4363636364,94.9004958678,UDP,55,4534,NOT
5835,1066.73053892,16323.0351752,UDP,334,356288,NOT
5836,110.5,1260.25,UDP,2,221,NOT
5837,111.0,1225.0,UDP,4,444,NOT
5838,64.8,2088.96,TCP,10,648,NOT
5839,121.2,25100.16,TCP,5,606,NOT
5840,64.8,2088.96,TCP,10,648,NOT
5841,121.2,25100.16,TCP,5,606,NOT
5842,64.8,2088.96,TCP,10,648,NOT
5843,121.0,24973.6,TCP,5,605,NOT
5844,48.0,0.0,TCP,2,96,BOT
5845,48.0,0.0,TCP,6,288,BOT
5846,48.0,0.0,TCP,6,288,BOT
5847,48.0,0.0,TCP,4,192,BOT
5848,131.0,0.0,UDP,1,131,NOT
5849,326.0,0.0,UDP,2,652,NOT
5850,131.0,0.0,UDP,4,524,NOT
5851,326.0,0.0,UDP,8,2608,NOT
5852,114.0,288.0,UDP,6,684,NOT
5853,236.0,10658.0,UDP,3,708,NOT
5854,131.0,0.0,UDP,1,131,NOT
5855,326.0,0.0,UDP,2,652,NOT
5856,126.0,0.0,UDP,4,504,NOT
5857,131.0,0.0,UDP,1,131,NOT
5858,326.0,0.0,UDP,2,652,NOT
5859,131.0,0.0,UDP,1,131,NOT
5860,326.0,0.0,UDP,2,652,NOT
5861,129.0,0.0,UDP,1,129,NOT
5862,48.0,0.0,TCP,4,192,BOT
5863,98.6666666667,1120.22222222,UDP,3,296,NOT
5864,99.3333333333,1088.88888889,UDP,6,596,NOT
5865,126.0,0.0,UDP,1,126,NOT
5866,330.0,0.0,UDP,2,660,NOT
5867,85.0526315789,96.22530009229999,UDP,57,4848,NOT
5868,1070.0,13278.524271799999,UDP,412,440840,NOT
5869,131.0,0.0,UDP,1,131,NOT
5870,168.66666666700002,12376.888888899999,UDP,6,1012,NOT
5871,126.0,0.0,UDP,4,504,NOT
5872,131.0,0.0,UDP,1,131,NOT
5873,326.0,0.0,UDP,2,652,NOT
5874,88.0,24023.875,TCP,16,1408,NOT
5875,56.3333333333,258.555555556,TCP,12,676,NOT
5876,110.5,1260.25,UDP,2,221,NOT
5877,111.0,1225.0,UDP,4,444,NOT
5878,131.0,0.0,UDP,1,131,NOT
5879,326.0,0.0,UDP,2,652,NOT
5880,126.0,0.0,UDP,2,252,NOT
5881,319.0,0.0,UDP,1,319,NOT
5882,110.5,1260.25,UDP,2,221,NOT
5883,111.0,1225.0,UDP,4,444,NOT
5884,129.0,0.0,UDP,1,129,NOT
5885,110.5,1260.25,UDP,2,221,NOT
5886,111.0,1225.0,UDP,4,444,NOT
5887,67.7142857143,1713.34693878,TCP,7,474,BOT
5888,232.83333333299998,182859.472222,TCP,6,1397,BOT
5889,63.428571428599994,1246.81632653,TCP,7,444,BOT
5890,121.166666667,31662.8055556,TCP,6,727,BOT
5891,78.27272727270001,3746.19834711,TCP,11,861,BOT
5892,755.363636364,449286.595041,TCP,11,8309,BOT
5893,64.0,1056.66666667,TCP,9,576,BOT
5894,424.142857143,365855.55101999996,TCP,7,2969,BOT
5895,78.0,3319.71428571,TCP,7,546,BOT
5896,369.857142857,296757.836735,TCP,7,2589,BOT
5897,79.5,3438.45,TCP,10,795,BOT
5898,729.5,478818.65,TCP,10,7295,BOT
5899,79.6,3456.44,TCP,10,796,BOT
5900,777.0909090910001,469435.355372,TCP,11,8548,BOT
5901,50.0666666667,596.595555556,TCP,15,751,BOT
5902,1075.5,417383.361111,TCP,18,19359,BOT
5903,77.4285714286,3358.53061224,TCP,14,1084,BOT
5904,917.4,446488.773333,TCP,15,13761,BOT
5905,63.2727272727,862.0165289260001,TCP,11,696,BOT
5906,544.25,421101.4375,TCP,8,4354,BOT
5907,77.7142857143,3267.91836735,TCP,7,544,BOT
5908,422.142857143,366611.55101999996,TCP,7,2955,BOT
5909,58.8571428571,751.8367346939999,TCP,7,412,BOT
5910,265.0,249546.333333,TCP,6,1590,BOT
5911,58.8571428571,751.8367346939999,TCP,7,412,BOT
5912,265.0,249546.333333,TCP,6,1590,BOT
5913,58.8571428571,751.8367346939999,TCP,7,412,BOT
5914,265.0,249546.333333,TCP,6,1590,BOT
5915,73.0,3015.0,TCP,8,584,BOT
5916,425.625,387282.484375,TCP,8,3405,BOT
5917,65.6,888.64,TCP,10,656,BOT
5918,544.25,421101.4375,TCP,8,4354,BOT
5919,73.0,3015.0,TCP,8,584,BOT
5920,477.875,382501.609375,TCP,8,3823,BOT
5921,66.75,923.1875,TCP,12,801,BOT
5922,637.333333333,443628.44444399996,TCP,9,5736,BOT
5923,77.625,4043.484375,TCP,8,621,BOT
5924,554.875,445121.859375,TCP,8,4439,BOT
5925,92.8181818182,5860.69421488,TCP,22,2042,BOT
5926,914.636363636,400045.049587,TCP,22,20122,BOT
5927,76.8888888889,4619.65432099,TCP,18,1384,BOT
5928,917.416666667,347269.40972199995,TCP,12,11009,BOT
5929,46.636363636400006,345.867768595,TCP,11,513,BOT
5930,582.8,442204.16,TCP,5,2914,BOT
5931,71.8333333333,1156.86111111,TCP,36,2586,NOT
5932,1223.96969697,223065.362718,TCP,33,40391,NOT
5933,89.5348837209,4132.66738778,TCP,43,3850,NOT
5934,1163.30434783,270561.03780700004,TCP,46,53512,NOT
5935,62.1428571429,1100.12244898,TCP,7,435,NOT
5936,265.0,249546.333333,TCP,6,1590,NOT
5937,91.37931034479999,5777.47681332,TCP,29,2650,NOT
5938,956.416666667,346752.40972199995,TCP,24,22954,NOT
5939,52.4210526316,771.9279778389999,TCP,19,996,NOT
5940,1152.33333333,320251.955556,TCP,15,17285,NOT
5941,62.8235294118,1230.38062284,TCP,17,1068,NOT
5942,857.7,331107.01,TCP,10,8577,NOT
5943,57.363636363599994,2748.7768595,TCP,11,631,NOT
5944,459.0,329397.6,TCP,5,2295,NOT
5945,64.8571428571,1400.69387755,TCP,7,454,NOT
5946,232.83333333299998,182859.472222,TCP,6,1397,NOT
5947,84.9259259259,988.0685871060001,TCP,27,2293,NOT
5948,750.833333333,252668.055556,TCP,24,18020,NOT
5949,71.69230769229999,1102.21301775,TCP,13,932,NOT
5950,613.666666667,327830.22222199995,TCP,9,5523,NOT
5951,61.428571428599994,990.2448979589999,TCP,7,430,NOT
5952,232.83333333299998,182859.472222,TCP,6,1397,NOT
5953,96.16216216219999,5349.21694668,TCP,37,3558,NOT
5954,886.0,342579.354839,TCP,31,27466,NOT
5955,92.3181818182,777.7623966939999,TCP,22,2031,NOT
5956,822.857142857,235755.74149699998,TCP,21,17280,NOT
5957,62.7333333333,972.862222222,TCP,15,941,NOT
5958,685.375,322530.234375,TCP,8,5483,NOT
5959,44.3650793651,83.8190980096,TCP,63,2795,BOT
5960,1439.06024096,78721.28552769999,TCP,83,119442,BOT
5961,44.5555555556,84.405643739,TCP,63,2807,NOT
5962,1443.56626506,74753.16127160001,TCP,83,119816,NOT
5963,43.423076923100005,243.090236686,TCP,26,1129,NOT
5964,1323.53125,218769.061523,TCP,32,42353,NOT
5965,55.071428571400006,1292.92346939,TCP,14,771,NOT
5966,1039.88888889,433564.654321,TCP,18,18718,NOT
5967,48.44,454.0864,TCP,25,1211,NOT
5968,1305.54285714,232237.276735,TCP,35,45694,NOT
5969,52.6,1045.84,TCP,15,789,NOT
5970,1141.10526316,369998.409972,TCP,19,21681,NOT
5971,44.4266666667,264.11128888900004,TCP,75,3332,NOT
5972,1399.66964286,118954.774793,TCP,112,156763,NOT
5973,52.352941176499996,653.757785467,TCP,17,890,NOT
5974,891.0,426544.0,TCP,11,9801,NOT
5975,48.0,0.0,TCP,6,288,BOT
5976,40.0,0.0,TCP,3,120,BOT
5977,131.0,0.0,UDP,1,131,NOT
5978,326.0,0.0,UDP,2,652,NOT
5979,131.0,0.0,UDP,1,131,NOT
5980,326.0,0.0,UDP,2,652,NOT
5981,126.0,0.0,UDP,2,252,NOT
5982,319.0,0.0,UDP,1,319,NOT
5983,48.0,0.0,TCP,6,288,BOT
5984,48.0,0.0,TCP,6,288,BOT
5985,40.0,0.0,TCP,3,120,BOT
5986,48.0,0.0,TCP,4,192,BOT
5987,48.0,0.0,TCP,4,192,BOT
5988,48.0,0.0,TCP,4,192,BOT
5989,48.0,0.0,TCP,6,288,BOT
5990,48.0,0.0,TCP,6,288,BOT
5991,48.0,0.0,TCP,6,288,BOT
5992,48.0,0.0,TCP,6,288,BOT
5993,40.0,0.0,TCP,3,120,BOT
5994,48.0,0.0,TCP,6,288,BOT
5995,40.0,0.0,TCP,1,40,BOT
5996,129.0,0.0,UDP,1,129,NOT
5997,75.0,0.0,UDP,1,75,NOT
5998,76.0,0.0,UDP,2,152,NOT
5999,75.0,0.0,UDP,1,75,NOT
6000,76.0,0.0,UDP,2,152,NOT
6001,75.0,0.0,UDP,2,150,NOT
6002,76.0,0.0,UDP,4,304,NOT
6003,76.0,0.0,UDP,2,152,NOT
6004,48.0,0.0,TCP,6,288,BOT
6005,48.0,0.0,TCP,4,192,BOT
6006,48.0,0.0,TCP,4,192,BOT
6007,48.0,0.0,TCP,6,288,BOT
6008,48.0,0.0,TCP,4,192,BOT
6009,93.0,0.0,UDP,3,279,NOT
6010,87.1968503937,85.10298220600001,UDP,127,11074,NOT
6011,1078.85,4930.1775,UDP,1120,1208312,NOT
6012,85.0598290598,39.6288991161,UDP,117,9952,NOT
6013,1077.61946903,6100.33307228,UDP,904,974168,NOT
6014,84.5588235294,47.3053633218,UDP,102,8625,NOT
6015,1076.22641509,7421.38269847,UDP,742,798560,NOT
6016,110.5,1260.25,UDP,4,442,NOT
6017,111.0,1225.0,UDP,2,222,NOT
6018,126.0,0.0,UDP,1,126,NOT
6019,330.0,0.0,UDP,2,660,NOT
6020,92.1875,28538.027343799997,TCP,16,1475,NOT
6021,56.3333333333,258.555555556,TCP,12,676,NOT
6022,95.625,33196.484375,TCP,16,1530,NOT
6023,56.3333333333,258.555555556,TCP,12,676,NOT
6024,92.9375,29524.183593799997,TCP,16,1487,NOT
6025,56.3333333333,258.555555556,TCP,12,676,NOT
6026,95.4375,32933.24609379999,TCP,16,1527,NOT
6027,56.3333333333,258.555555556,TCP,12,676,NOT
6028,93.125,30373.609375,TCP,16,1490,NOT
6029,56.3333333333,258.555555556,TCP,12,676,NOT
6030,126.0,0.0,UDP,4,504,NOT
6031,100.4,191.04,UDP,5,502,NOT
6032,235.5,10756.75,UDP,4,942,NOT
6033,135.0,0.0,UDP,1,135,NOT
6034,296.0,0.0,UDP,1,296,NOT
6035,135.0,0.0,UDP,1,135,NOT
6036,305.0,0.0,UDP,1,305,NOT
6037,95.0,0.0,UDP,1,95,NOT
6038,100.0,197.6,UDP,5,500,NOT
6039,203.6,8472.24,UDP,5,1018,NOT
6040,133.0,4.0,UDP,2,266,NOT
6041,296.0,0.0,UDP,2,592,NOT
6042,110.5,1260.25,UDP,2,221,NOT
6043,111.0,1225.0,UDP,4,444,NOT
6044,110.5,308.25,UDP,4,442,NOT
6045,179.0,15129.0,UDP,4,716,NOT
6046,48.0,0.0,TCP,6,288,BOT
6047,40.0,0.0,TCP,3,120,BOT
6048,82.72307692310001,88.2771597633,UDP,130,10754,NOT
6049,1076.94865526,6736.95824391,UDP,818,880944,NOT
6050,131.0,0.0,UDP,1,131,NOT
6051,326.0,0.0,UDP,2,652,NOT
6052,83.975,120.474375,UDP,40,3359,NOT
6053,1059.55932203,22925.9752945,UDP,236,250056,NOT
6054,135.0,0.0,UDP,1,135,NOT
6055,135.0,0.0,UDP,1,135,NOT
6056,131.0,0.0,UDP,1,131,NOT
6057,326.0,0.0,UDP,2,652,NOT
6058,131.0,0.0,UDP,1,131,NOT
6059,326.0,0.0,UDP,2,652,NOT
6060,86.9375,21676.9335938,TCP,16,1391,NOT
6061,56.3333333333,258.555555556,TCP,12,676,NOT
6062,88.4375,23634.9960938,TCP,16,1415,NOT
6063,56.3333333333,258.555555556,TCP,12,676,NOT
6064,60.2,1334.56,TCP,5,301,BOT
6065,138.2,37027.36,TCP,5,691,BOT
6066,60.2,1334.56,TCP,5,301,BOT
6067,138.2,37027.36,TCP,5,691,BOT
6068,60.2,1334.56,TCP,5,301,BOT
6069,138.2,37027.36,TCP,5,691,BOT
6070,60.2,1334.56,TCP,5,301,BOT
6071,138.2,37027.36,TCP,5,691,BOT
6072,60.2,1334.56,TCP,5,301,BOT
6073,138.2,37027.36,TCP,5,691,BOT
6074,60.2,1334.56,TCP,5,301,BOT
6075,138.2,37027.36,TCP,5,691,BOT
6076,60.2,1334.56,TCP,5,301,BOT
6077,138.2,37027.36,TCP,5,691,BOT
6078,60.2,1334.56,TCP,5,301,BOT
6079,138.2,37027.36,TCP,5,691,BOT
6080,110.5,1260.25,UDP,2,221,NOT
6081,111.0,1225.0,UDP,4,444,NOT
6082,75.0,0.0,UDP,4,300,NOT
6083,76.0,0.0,UDP,8,608,NOT
6084,129.0,0.0,UDP,1,129,NOT
6085,75.0,0.0,UDP,4,300,NOT
6086,82.775,125.374375,UDP,80,6622,NOT
6087,1023.91666667,54218.1597222,UDP,48,49148,NOT
6088,48.0,0.0,TCP,4,192,BOT
6089,111.0,1225.0,UDP,2,222,NOT
6090,146.0,0.0,UDP,2,292,NOT
6091,126.0,0.0,UDP,4,504,NOT
6092,330.0,0.0,UDP,1,330,NOT
6093,110.5,1260.25,UDP,4,442,NOT
6094,76.0,0.0,UDP,1,76,NOT
6095,83.3333333333,84.0317460317,UDP,126,10500,NOT
6096,1060.83333333,22033.638888900005,UDP,84,89110,NOT
6097,84.96666666670001,147.098888889,UDP,60,5098,NOT
6098,1028.53846154,50303.8639053,UDP,52,53484,NOT
6099,88.0,296.0,UDP,26,2288,NOT
6100,1045.23076923,37576.3313609,UDP,26,27176,NOT
6101,75.0,0.0,UDP,2,150,NOT
6102,135.0,0.0,UDP,1,135,NOT
6103,54.5,20.25,UDP,2,109,NOT
6104,66.0,0.0,UDP,1,66,NOT
6105,129.0,0.0,UDP,1,129,NOT
6106,131.0,0.0,UDP,1,131,NOT
6107,326.0,0.0,UDP,2,652,NOT
6108,60.0,52.6666666667,UDP,3,180,NOT
6109,134.0,0.0,UDP,2,268,NOT
6110,237.5,7832.25,UDP,4,950,NOT
6111,126.0,0.0,UDP,1,126,NOT
6112,330.0,0.0,UDP,2,660,NOT
6113,110.5,1260.25,UDP,2,221,NOT
6114,111.0,1225.0,UDP,4,444,NOT
6115,135.0,0.0,UDP,1,135,NOT
6116,110.5,1260.25,UDP,2,221,NOT
6117,111.0,1225.0,UDP,4,444,NOT
6118,98.3125,37564.8398438,TCP,16,1573,NOT
6119,56.3333333333,258.555555556,TCP,12,676,NOT
6120,75.0,0.0,UDP,2,150,NOT
6121,129.0,0.0,UDP,2,258,NOT
6122,129.0,0.0,UDP,4,516,NOT
6123,94.15384615379999,16039.0147929,TCP,104,9792,NOT
6124,44.0,16.0,TCP,4,176,NOT
6125,3012.53571429,2854896.39158,TCP,28,84351,NOT
6126,48.0,0.0,TCP,1,48,NOT
6127,117.47826087,21382.7712665,TCP,46,5404,NOT
6128,3114.4,5843048.84,TCP,10,31144,NOT
6129,122.411764706,21982.7128028,TCP,102,12486,NOT
6130,91.2941176471,15108.266436000002,TCP,136,12416,NOT
6131,2294.82352941,2925681.5570900002,TCP,34,78024,NOT
6132,2712.25,2581122.23295,TCP,44,119339,NOT
6133,126.0,0.0,UDP,4,504,NOT
6134,59.4,1220.64,TCP,5,297,BOT
6135,302.2,270825.76,TCP,5,1511,BOT
6136,76.0,0.0,UDP,2,152,NOT
6137,110.5,1260.25,UDP,2,221,NOT
6138,111.0,1225.0,UDP,4,444,NOT
6139,82.5,72.25,UDP,2,165,NOT
6140,48.0,0.0,TCP,2,96,BOT
6141,48.0,0.0,TCP,4,192,BOT
6142,48.0,0.0,TCP,6,288,BOT
6143,48.0,0.0,TCP,6,288,BOT
6144,48.0,0.0,TCP,4,192,BOT
6145,93.0,0.0,UDP,1,93,NOT
6146,126.0,0.0,UDP,4,504,NOT
6147,95.0,0.0,UDP,1,95,NOT
6148,135.0,0.0,UDP,1,135,NOT
6149,138.0,0.0,UDP,1,138,NOT
6150,135.0,0.0,UDP,1,135,NOT
6151,93.3333333333,571.055555556,UDP,12,1120,NOT
6152,1003.88888889,70686.4320988,UDP,72,72280,NOT
6153,122.333333333,1120.22222222,UDP,6,734,NOT
6154,111.0,1225.0,UDP,2,222,NOT
6155,93.0,647.8181818180001,UDP,11,1023,NOT
6156,984.551724138,85825.62663500001,UDP,58,57104,NOT
6157,75.0,0.0,UDP,1,75,NOT
6158,76.0,0.0,UDP,2,152,NOT
6159,75.0,0.0,UDP,2,150,NOT
6160,48.0,0.0,TCP,6,288,BOT
6161,131.0,0.0,UDP,1,131,NOT
6162,326.0,0.0,UDP,2,652,NOT
6163,131.0,0.0,UDP,1,131,NOT
6164,326.0,0.0,UDP,2,652,NOT
6165,83.5068493151,71.5924188403,UDP,73,6096,NOT
6166,1068.82105263,14378.820609399998,UDP,380,406152,NOT
6167,75.0,0.0,UDP,2,150,NOT
6168,126.0,0.0,UDP,2,252,NOT
6169,330.0,0.0,UDP,1,330,NOT
6170,131.0,0.0,UDP,2,262,NOT
6171,326.0,0.0,UDP,4,1304,NOT
6172,131.0,0.0,UDP,1,131,NOT
6173,326.0,0.0,UDP,2,652,NOT
6174,131.0,0.0,UDP,1,131,NOT
6175,326.0,0.0,UDP,2,652,NOT
6176,131.0,0.0,UDP,1,131,NOT
6177,326.0,0.0,UDP,2,652,NOT
6178,126.0,0.0,UDP,4,504,NOT
6179,126.0,0.0,UDP,4,504,NOT
6180,131.0,0.0,UDP,1,131,NOT
6181,326.0,0.0,UDP,2,652,NOT
6182,126.0,0.0,UDP,4,504,NOT
6183,126.0,0.0,UDP,4,504,NOT
6184,126.0,0.0,UDP,8,1008,NOT
6185,131.0,0.0,UDP,1,131,NOT
6186,326.0,0.0,UDP,2,652,NOT
6187,87.6,257.573333333,UDP,15,1314,NOT
6188,1028.53846154,50303.8639053,UDP,104,106968,NOT
6189,48.0,0.0,TCP,2,96,BOT
6190,48.0,0.0,TCP,4,192,BOT
6191,48.0,0.0,TCP,6,288,BOT
6192,48.0,0.0,TCP,4,192,BOT
6193,48.0,0.0,TCP,6,288,BOT
6194,48.0,0.0,TCP,6,288,BOT
6195,131.0,0.0,UDP,3,393,NOT
6196,326.0,0.0,UDP,6,1956,NOT
6197,48.0,0.0,TCP,2,96,BOT
6198,48.0,0.0,TCP,6,288,BOT
6199,122.14285714299999,196.12244898,UDP,7,855,NOT
6200,258.571428571,11366.5306122,UDP,14,3620,NOT
6201,48.0,0.0,TCP,4,192,BOT
6202,48.0,0.0,TCP,6,288,BOT
6203,48.0,0.0,TCP,4,192,BOT
6204,48.0,0.0,TCP,2,96,BOT
6205,48.0,0.0,TCP,4,192,BOT
6206,48.0,0.0,TCP,6,288,BOT
6207,48.0,0.0,TCP,4,192,BOT
6208,131.0,0.0,UDP,1,131,NOT
6209,326.0,0.0,UDP,2,652,NOT
6210,48.0,0.0,TCP,4,192,BOT
6211,131.0,0.0,UDP,1,131,NOT
6212,326.0,0.0,UDP,2,652,NOT
6213,126.0,0.0,UDP,4,504,NOT
6214,300.0,0.0,UDP,2,600,NOT
6215,48.0,0.0,TCP,4,192,BOT
6216,40.0,0.0,TCP,2,80,BOT
6217,48.0,0.0,TCP,6,288,BOT
6218,40.0,0.0,TCP,3,120,BOT
6219,48.0,0.0,TCP,6,288,BOT
6220,40.0,0.0,TCP,3,120,BOT
6221,48.0,0.0,TCP,6,288,BOT
6222,48.0,0.0,TCP,6,288,BOT
6223,48.0,0.0,TCP,4,192,BOT
6224,48.0,0.0,TCP,2,96,BOT
6225,131.0,0.0,UDP,1,131,NOT
6226,326.0,0.0,UDP,2,652,NOT
6227,48.0,0.0,TCP,3,144,NOT
6228,131.0,0.0,UDP,1,131,NOT
6229,326.0,0.0,UDP,2,652,NOT
6230,87.8333333333,204.25,UDP,18,1581,NOT
6231,1040.95522388,39576.281577199996,UDP,134,139488,NOT
6232,131.0,0.0,UDP,1,131,NOT
6233,326.0,0.0,UDP,2,652,NOT
6234,48.0,0.0,TCP,4,192,BOT
6235,131.0,0.0,UDP,1,131,NOT
6236,326.0,0.0,UDP,2,652,NOT
6237,131.0,0.0,UDP,1,131,NOT
6238,326.0,0.0,UDP,2,652,NOT
6239,131.0,0.0,UDP,1,131,NOT
6240,326.0,0.0,UDP,2,652,NOT
6241,131.0,0.0,UDP,1,131,NOT
6242,326.0,0.0,UDP,2,652,NOT
6243,131.0,0.0,UDP,1,131,NOT
6244,326.0,0.0,UDP,2,652,NOT
6245,126.0,0.0,UDP,4,504,NOT
6246,48.0,0.0,TCP,2,96,BOT
6247,131.0,0.0,UDP,1,131,NOT
6248,326.0,0.0,UDP,2,652,NOT
6249,129.0,0.0,UDP,1,129,NOT
6250,48.0,0.0,TCP,6,288,BOT
6251,48.0,0.0,TCP,2,96,BOT
6252,48.0,0.0,TCP,4,192,BOT
6253,48.0,0.0,TCP,6,288,BOT
6254,48.0,0.0,TCP,4,192,BOT
6255,48.0,0.0,TCP,4,192,BOT
6256,48.0,0.0,TCP,4,192,BOT
6257,48.0,0.0,TCP,4,192,BOT
6258,48.0,0.0,TCP,4,192,BOT
6259,48.0,0.0,TCP,2,96,BOT
6260,48.0,0.0,TCP,6,288,BOT
6261,48.0,0.0,TCP,4,192,BOT
6262,48.0,0.0,TCP,6,288,BOT
6263,48.0,0.0,TCP,6,288,BOT
6264,48.0,0.0,TCP,6,288,BOT
6265,48.0,0.0,TCP,2,96,BOT
6266,48.0,0.0,TCP,6,288,BOT
6267,40.0,0.0,TCP,3,120,BOT
6268,48.0,0.0,TCP,6,288,BOT
6269,40.0,0.0,TCP,3,120,BOT
6270,48.0,0.0,TCP,6,288,BOT
6271,48.0,0.0,TCP,4,192,BOT
6272,48.0,0.0,TCP,4,192,BOT
6273,48.0,0.0,TCP,6,288,BOT
6274,40.0,0.0,TCP,3,120,BOT
6275,48.0,0.0,TCP,6,288,BOT
6276,131.0,0.0,UDP,1,131,NOT
6277,326.0,0.0,UDP,2,652,NOT
6278,48.0,0.0,TCP,6,288,BOT
6279,48.0,0.0,TCP,4,192,BOT
6280,48.0,0.0,TCP,4,192,BOT
6281,48.0,0.0,TCP,4,192,BOT
6282,48.0,0.0,TCP,4,192,BOT
6283,48.0,0.0,TCP,6,288,BOT
6284,48.0,0.0,TCP,4,192,BOT
6285,48.0,0.0,TCP,6,288,BOT
6286,40.0,0.0,TCP,3,120,BOT
6287,48.0,0.0,TCP,6,288,BOT
6288,40.0,0.0,TCP,3,120,BOT
6289,48.0,0.0,TCP,6,288,BOT
6290,40.0,0.0,TCP,3,120,BOT
6291,48.0,0.0,TCP,4,192,BOT
6292,40.0,0.0,TCP,2,80,BOT
6293,48.0,0.0,TCP,6,288,BOT
6294,48.0,0.0,TCP,2,96,BOT
6295,40.0,0.0,TCP,1,40,BOT
6296,48.0,0.0,TCP,6,288,BOT
6297,40.0,0.0,TCP,3,120,BOT
6298,48.0,0.0,TCP,6,288,BOT
6299,40.0,0.0,TCP,3,120,BOT
6300,131.0,0.0,UDP,1,131,NOT
6301,326.0,0.0,UDP,2,652,NOT
6302,170.33333333299998,32946.8888889,TCP,12,2044,NOT
6303,106.333333333,7781.55555556,HTTP,3,319,NOT
6304,138.75,27706.6875,TCP,8,1110,NOT
6305,89.75,6661.1875,TCP,4,359,NOT
6306,138.75,27706.6875,TCP,8,1110,NOT
6307,89.75,6661.1875,TCP,4,359,NOT
6308,94.0,10825.6,TCP,10,940,NOT
6309,760.333333333,1026277.55556,TCP,3,2281,NOT
6310,131.0,0.0,UDP,1,131,NOT
6311,326.0,0.0,UDP,2,652,NOT
6312,110.5,1260.25,UDP,2,221,NOT
6313,111.0,1225.0,UDP,4,444,NOT
6314,131.0,0.0,UDP,1,131,NOT
6315,131.0,0.0,UDP,1,131,NOT
6316,326.0,0.0,UDP,2,652,NOT
6317,48.0,0.0,TCP,6,288,BOT
6318,40.0,0.0,TCP,3,120,BOT
6319,48.0,0.0,TCP,4,192,BOT
6320,48.0,0.0,TCP,2,96,BOT
6321,48.0,0.0,TCP,6,288,BOT
6322,48.0,0.0,TCP,4,192,BOT
6323,40.0,0.0,TCP,1,40,BOT
6324,48.0,0.0,TCP,6,288,BOT
6325,48.0,0.0,TCP,6,288,BOT
6326,48.0,0.0,TCP,6,288,BOT
6327,134.055555556,209.38580246900003,UDP,18,2413,NOT
6328,1036.72131148,43268.8567589,UDP,122,126480,NOT
6329,101.0,821.4285714289999,UDP,14,1414,NOT
6330,932.210526316,123052.166205,UDP,19,17712,NOT
6331,81.358490566,107.43752225,UDP,106,8624,NOT
6332,1041.58823529,39021.1245675,UDP,68,70828,NOT
6333,48.0,0.0,TCP,2,96,BOT
6334,131.0,0.0,UDP,1,131,NOT
6335,326.0,0.0,UDP,2,652,NOT
6336,48.0,0.0,TCP,4,192,BOT
6337,48.0,0.0,TCP,4,192,BOT
6338,48.0,0.0,TCP,4,192,BOT
6339,48.0,0.0,TCP,6,288,BOT
6340,75.0,0.0,UDP,2,150,NOT
6341,76.0,0.0,UDP,1,76,NOT
6342,131.0,0.0,UDP,1,131,NOT
6343,326.0,0.0,UDP,2,652,NOT
6344,126.0,0.0,UDP,2,252,NOT
6345,309.0,0.0,UDP,1,309,NOT
6346,126.0,0.0,UDP,4,504,NOT
6347,300.0,0.0,UDP,2,600,NOT
6348,126.0,0.0,UDP,4,504,NOT
6349,300.0,0.0,UDP,1,300,NOT
6350,75.0,0.0,UDP,2,150,NOT
6351,126.0,0.0,UDP,4,504,NOT
6352,135.0,0.0,UDP,1,135,NOT
6353,48.0,0.0,TCP,6,288,BOT
6354,48.0,0.0,TCP,6,288,BOT
6355,131.0,0.0,UDP,1,131,NOT
6356,168.66666666700002,12376.888888899999,UDP,6,1012,NOT
6357,69.3461538462,949.6365877710001,TCP,78,5409,BOT
6358,398.175,10248.594375,TCP,40,15927,BOT
6359,40.96629659,62.5416872364,TCP,2522,103317,BOT
6360,1480.43818824,24519.934107799996,TCP,4813,7125349,BOT
6361,75.0,0.0,UDP,4,300,NOT
6362,1065.28846154,17879.7629438,UDP,104,110790,NOT
6363,82.4494382022,68.7418255271,UDP,178,14676,NOT
6364,75.0,0.0,UDP,2,150,NOT
6365,75.0,0.0,UDP,2,150,NOT
6366,87.2941176471,227.97231833900003,UDP,34,2968,NOT
6367,995.545454545,78353.4297521,UDP,22,21902,NOT
6368,122.333333333,1120.22222222,UDP,3,367,NOT
6369,111.0,1225.0,UDP,4,444,NOT
6370,135.0,0.0,UDP,1,135,NOT
6371,488.0,118336.0,UDP,4,1952,NOT
6372,104.0,64.0,UDP,2,208,NOT
6373,488.0,118336.0,UDP,4,1952,NOT
6374,104.0,64.0,UDP,2,208,NOT
6375,488.0,118336.0,UDP,4,1952,NOT
6376,104.0,64.0,UDP,2,208,NOT
6377,86.8421052632,206.13296398900002,UDP,38,3300,NOT
6378,603.333333333,231584.888889,UDP,6,3620,NOT
6379,93.5,564.583333333,UDP,12,1122,NOT
6380,694.8,227704.96,UDP,5,3474,NOT
6381,48.0,0.0,TCP,6,288,BOT
6382,48.0,0.0,TCP,4,192,BOT
6383,48.0,0.0,TCP,4,192,BOT
6384,48.0,0.0,TCP,4,192,BOT
6385,48.0,0.0,TCP,4,192,BOT
6386,48.0,0.0,TCP,2,96,BOT
6387,48.0,0.0,TCP,6,288,BOT
6388,126.0,0.0,UDP,4,504,NOT
6389,110.5,1260.25,UDP,2,221,NOT
